id,valor,peso,volumen,categoria
5173,533,89,17,7
5174,828,2,52,2
5175,955,75,46,6
5176,830,122,118,4
5177,81,106,107,9
5178,618,24,5,1
5179,83,79,77,4
5180,716,145,36,8
5181,132,135,106,5
5182,197,122,71,8
5183,778,147,66,4
5184,556,57,133,8
5185,217,23,14,10
5186,489,2,82,4
5187,973,129,34,9
5188,325,174,74,7
5189,363,55,80,3
5190,629,144,128,3
5191,971,183,100,7
5192,467,77,67,11
5193,778,139,89,2
5194,481,124,12,2
5195,664,10,70,10
5196,547,127,29,10
5197,226,193,62,3
5198,967,46,35,11
5199,484,58,144,2
5200,353,158,142,10
5201,905,75,19,4
5202,728,107,46,3
5203,442,136,82,10
5204,540,136,140,4
5205,857,176,60,4
5206,756,181,12,8
5207,889,138,37,5
5208,462,93,148,5
5209,491,137,118,2
5210,418,133,142,8
5211,634,41,35,2
5212,957,21,1,10
5213,595,83,50,0
5214,423,123,95,2
5215,926,69,1,9
5216,776,128,99,6
5217,413,87,93,7
5218,138,185,43,7
5219,965,90,95,4
5220,43,64,135,11
5221,957,97,15,4
5222,579,42,138,10
5223,443,59,109,9
5224,466,138,57,1
5225,801,81,97,2
5226,668,145,146,10
5227,981,162,94,2
5228,385,153,130,7
5229,811,100,149,0
5230,307,39,94,1
5231,894,194,125,4
5232,593,41,104,3
5233,814,99,131,2
5234,337,159,115,8
5235,432,41,124,8
5236,977,40,120,8
5237,882,66,140,7
5238,203,49,102,0
5239,290,130,20,8
5240,667,128,118,1
5241,12,54,20,6
5242,875,114,7,1
5243,231,167,39,5
5244,381,108,54,4
5245,251,105,73,11
5246,156,143,28,5
5247,765,163,129,1
5248,756,149,40,4
5249,1000,187,128,1
5250,272,195,40,0
5251,949,93,96,2
5252,382,62,31,4
5253,733,64,149,3
5254,445,64,52,10
5255,487,198,106,0
5256,983,178,32,8
5257,530,136,59,2
5258,656,51,3,5
5259,747,100,33,6
5260,924,188,88,1
5261,848,70,146,2
5262,726,107,77,2
5263,129,61,114,2
5264,443,45,25,2
5265,114,87,4,3
5266,812,189,123,0
5267,630,118,119,4
5268,306,159,74,7
5269,651,67,4,6
5270,633,96,72,9
5271,143,170,58,11
5272,672,28,99,6
5273,568,80,6,9
5274,863,46,30,5
5275,712,71,58,7
5276,378,172,143,5
5277,583,104,78,7
5278,882,131,46,0
5279,532,90,127,4
5280,432,168,62,11
5281,676,37,17,8
5282,661,155,19,8
5283,412,83,150,5
5284,324,78,95,10
5285,680,97,139,8
5286,229,73,78,10
5287,561,200,37,1
5288,896,125,82,5
5289,470,164,13,9
5290,856,24,98,11
5291,159,139,128,4
5292,584,165,142,11
5293,667,124,60,2
5294,710,107,67,10
5295,409,102,142,8
5296,527,188,12,4
5297,392,70,36,5
5298,12,159,64,5
5299,661,147,143,1
5300,336,55,29,5
5301,739,40,3,2
5302,878,44,49,2
5303,364,60,24,0
5304,566,118,89,8
5305,98,91,141,7
5306,526,124,97,7
5307,518,115,111,1
5308,81,8,89,10
5309,435,29,133,6
5310,861,200,6,5
5311,965,45,2,5
5312,42,11,37,7
5313,135,169,140,7
5314,950,79,97,2
5315,38,96,76,11
5316,683,13,69,9
5317,297,46,128,7
5318,210,116,46,11
5319,293,123,108,11
5320,269,147,107,8
5321,265,30,123,11
5322,401,8,125,0
5323,117,97,70,4
5324,392,19,14,7
5325,561,70,76,8
5326,254,95,117,3
5327,365,114,99,0
5328,811,54,62,5
5329,729,51,26,1
5330,824,166,81,3
5331,959,51,110,6
5332,993,39,40,4
5333,82,32,127,2
5334,701,108,72,0
5335,749,18,27,8
5336,497,164,127,9
5337,608,166,24,9
5338,255,135,115,3
5339,665,168,19,9
5340,601,61,54,9
5341,226,83,123,8
5342,392,113,104,2
5343,285,176,117,7
5344,645,105,135,7
5345,341,119,28,11
5346,403,50,119,3
5347,680,25,57,10
5348,259,156,72,8
5349,118,138,76,6
5350,848,150,53,1
5351,249,28,43,6
5352,161,35,91,1
5353,61,173,26,5
5354,610,15,43,5
5355,476,200,113,6
5356,631,189,40,10
5357,604,21,131,7
5358,827,102,126,5
5359,523,14,130,11
5360,907,84,4,0
5361,990,169,41,8
5362,289,49,45,0
5363,395,73,92,10
5364,678,48,100,11
5365,713,148,78,11
5366,182,192,60,5
5367,553,92,145,4
5368,462,84,3,3
5369,937,116,61,11
5370,228,86,13,8
5371,615,48,55,7
5372,986,140,116,5
5373,675,190,132,0
5374,924,29,141,1
5375,569,59,65,7
5376,712,23,1,10
5377,150,117,68,7
5378,612,51,50,6
5379,620,185,43,6
5380,600,58,86,4
5381,541,151,4,3
5382,654,62,77,1
5383,314,60,24,2
5384,373,52,15,8
5385,133,164,149,11
5386,678,89,106,9
5387,759,124,8,6
5388,393,77,73,11
5389,748,197,19,8
5390,71,139,115,0
5391,530,169,55,9
5392,25,127,54,8
5393,220,173,86,8
5394,564,49,50,6
5395,85,51,104,2
5396,585,75,146,11
5397,884,175,106,7
5398,261,72,147,0
5399,443,78,89,3
5400,877,117,133,2
5401,830,188,94,2
5402,972,185,125,0
5403,60,77,47,7
5404,955,41,87,7
5405,477,90,99,9
5406,249,128,17,4
5407,620,109,69,10
5408,282,133,150,10
5409,301,125,96,5
5410,429,63,74,7
5411,163,23,74,6
5412,93,138,24,8
5413,364,29,33,1
5414,563,59,87,4
5415,115,130,77,7
5416,260,16,37,11
5417,964,22,50,10
5418,251,144,86,5
5419,963,174,81,4
5420,118,126,5,1
5421,887,192,7,0
5422,533,5,54,5
5423,205,96,43,3
5424,383,195,68,7
5425,392,191,137,0
5426,243,184,114,6
5427,530,14,97,9
5428,894,11,34,10
5429,97,70,12,2
5430,915,105,65,0
5431,119,17,81,7
5432,181,116,48,5
5433,936,37,8,1
5434,722,138,69,6
5435,895,102,83,4
5436,840,149,141,7
5437,689,80,132,3
5438,914,94,139,1
5439,451,94,52,9
5440,384,130,81,2
5441,172,188,76,11
5442,510,182,64,9
5443,816,155,116,0
5444,705,35,102,7
5445,729,185,12,0
5446,877,55,74,10
5447,427,34,40,3
5448,263,163,25,10
5449,66,57,52,2
5450,982,95,65,9
5451,558,133,110,6
5452,247,129,64,9
5453,165,139,35,7
5454,788,80,143,2
5455,690,164,113,9
5456,385,193,16,3
5457,269,81,34,6
5458,685,66,112,11
5459,270,124,93,4
5460,614,105,60,11
5461,140,178,146,2
5462,570,176,117,10
5463,313,73,2,7
5464,137,11,88,11
5465,54,46,131,8
5466,95,104,86,5
5467,770,24,47,0
5468,235,10,138,5
5469,260,33,75,10
5470,904,138,3,10
5471,639,146,72,10
5472,364,49,128,3
5473,754,48,30,0
5474,750,118,122,5
5475,659,129,107,8
5476,963,171,94,8
5477,980,45,138,11
5478,755,192,138,11
5479,404,148,51,1
5480,117,77,18,11
5481,258,144,115,9
5482,241,195,79,2
5483,779,76,118,6
5484,521,22,143,8
5485,824,79,106,5
5486,568,73,91,2
5487,252,60,21,8
5488,1000,78,52,5
5489,926,143,103,9
5490,487,51,140,10
5491,666,128,110,8
5492,671,18,73,10
5493,894,139,100,6
5494,983,28,111,5
5495,8,149,118,5
5496,283,192,79,3
5497,573,7,56,5
5498,921,103,48,5
5499,605,122,71,10
5500,167,77,45,10
5501,207,98,65,7
5502,757,123,3,4
5503,69,43,124,3
5504,971,185,122,2
5505,586,195,96,0
5506,682,192,82,7
5507,837,185,14,5
5508,749,75,27,8
5509,672,32,74,11
5510,287,69,90,1
5511,921,107,57,10
5512,592,34,3,4
5513,671,62,6,5
5514,110,19,72,9
5515,542,161,140,10
5516,969,102,64,3
5517,834,116,124,6
5518,881,45,72,2
5519,800,163,100,3
5520,692,129,114,7
5521,122,158,22,6
5522,504,190,47,3
5523,27,54,114,8
5524,740,80,10,7
5525,604,35,64,7
5526,259,141,57,1
5527,841,75,149,7
5528,975,67,5,4
5529,70,139,55,1
5530,758,124,87,6
5531,966,74,2,8
5532,955,102,42,10
5533,571,160,5,7
5534,934,151,96,4
5535,562,118,104,8
5536,833,30,47,7
5537,324,61,36,10
5538,21,20,91,4
5539,242,19,131,2
5540,374,174,147,6
5541,168,83,111,11
5542,490,29,125,8
5543,430,76,22,7
5544,89,114,85,6
5545,507,90,106,1
5546,781,79,122,1
5547,685,66,40,3
5548,987,106,34,7
5549,831,105,137,6
5550,150,94,125,9
5551,889,180,79,11
5552,809,186,43,0
5553,765,1,7,8
5554,920,158,15,0
5555,444,47,44,6
5556,561,196,140,5
5557,81,41,21,0
5558,174,173,24,1
5559,67,64,145,10
5560,960,62,76,3
5561,195,87,98,1
5562,919,69,93,11
5563,520,166,28,0
5564,85,135,36,9
5565,938,42,77,6
5566,52,33,150,3
5567,443,28,74,4
5568,761,184,21,10
5569,881,155,22,8
5570,299,40,85,9
5571,238,39,118,11
5572,18,113,128,4
5573,464,148,30,1
5574,777,103,65,6
5575,993,153,56,5
5576,74,58,141,7
5577,509,151,140,2
5578,126,1,111,10
5579,690,51,115,1
5580,8,173,146,0
5581,264,19,89,6
5582,46,108,136,9
5583,265,49,60,9
5584,980,38,143,6
5585,510,196,29,0
5586,246,113,121,7
5587,190,199,88,5
5588,943,48,125,1
5589,619,146,120,6
5590,764,81,22,0
5591,326,29,150,9
5592,191,105,77,6
5593,733,182,44,2
5594,162,8,65,3
5595,838,152,136,7
5596,207,186,38,2
5597,576,20,45,8
5598,359,120,65,6
5599,778,108,14,10
5600,382,114,16,6
5601,358,139,50,0
5602,964,165,132,2
5603,692,61,119,1
5604,129,127,143,4
5605,936,56,77,5
5606,771,70,28,3
5607,343,137,38,11
5608,857,173,63,7
5609,739,21,42,10
5610,959,68,69,9
5611,293,115,26,10
5612,425,66,24,10
5613,263,6,11,6
5614,740,190,130,2
5615,851,194,145,6
5616,576,4,20,4
5617,602,69,95,6
5618,757,15,81,10
5619,318,132,71,2
5620,347,3,64,11
5621,762,108,2,8
5622,852,164,101,9
5623,54,155,16,9
5624,145,172,111,7
5625,356,113,62,10
5626,795,93,41,3
5627,7,7,39,5
5628,940,165,69,3
5629,126,70,90,11
5630,776,42,23,11
5631,791,49,14,8
5632,554,145,28,8
5633,344,104,58,9
5634,706,158,75,8
5635,10,28,118,7
5636,150,104,67,5
5637,993,22,143,7
5638,346,200,24,2
5639,485,41,80,2
5640,919,61,19,1
5641,956,53,62,2
5642,148,49,79,11
5643,350,93,141,9
5644,483,119,68,11
5645,649,104,101,7
5646,387,179,124,1
5647,509,161,139,3
5648,87,95,46,5
5649,490,157,108,10
5650,570,144,150,4
5651,598,194,99,1
5652,790,43,10,0
5653,183,136,65,5
5654,415,97,32,1
5655,912,122,42,3
5656,768,5,53,2
5657,748,145,39,8
5658,951,154,146,2
5659,583,130,23,0
5660,148,19,49,10
5661,542,53,148,6
5662,98,12,145,5
5663,732,163,44,4
5664,407,132,29,0
5665,75,93,9,7
5666,436,23,102,5
5667,341,104,100,8
5668,719,188,11,0
5669,98,169,133,2
5670,922,163,119,1
5671,660,121,47,0
5672,429,142,97,5
5673,457,92,136,8
5674,346,35,127,8
5675,613,175,132,9
5676,737,159,103,6
5677,489,106,31,9
5678,616,151,136,3
5679,731,115,56,11
5680,706,103,87,3
5681,128,157,26,3
5682,637,200,142,1
5683,900,3,13,7
5684,651,138,53,6
5685,74,182,83,2
5686,169,9,137,2
5687,234,136,10,1
5688,685,37,17,5
5689,399,16,133,11
5690,317,5,140,2
5691,78,195,143,9
5692,965,194,115,7
5693,325,171,107,2
5694,591,8,36,11
5695,348,78,115,10
5696,265,18,71,5
5697,697,23,150,2
5698,581,166,16,7
5699,735,33,145,1
5700,630,92,138,6
5701,842,177,149,1
5702,463,144,116,6
5703,375,159,4,11
5704,492,169,13,6
5705,366,137,63,4
5706,587,200,150,4
5707,538,10,68,10
5708,115,83,66,4
5709,463,25,120,4
5710,229,126,36,5
5711,79,126,116,11
5712,189,192,71,9
5713,269,111,146,4
5714,552,10,101,10
5715,765,158,44,8
5716,69,91,64,6
5717,210,81,88,2
5718,907,69,99,5
5719,187,64,144,3
5720,951,160,138,5
5721,760,92,64,11
5722,858,69,65,6
5723,6,171,120,8
5724,984,123,149,8
5725,349,169,26,7
5726,415,150,31,0
5727,577,77,58,10
5728,836,32,99,7
5729,989,110,6,9
5730,766,176,133,7
5731,483,145,9,10
5732,801,186,142,1
5733,296,114,126,5
5734,261,58,138,4
5735,183,95,71,10
5736,556,133,36,8
5737,996,92,52,6
5738,107,7,100,8
5739,834,187,76,9
5740,31,123,144,11
5741,382,54,109,1
5742,274,57,137,0
5743,437,189,132,9
5744,657,97,113,4
5745,718,78,68,8
5746,457,39,106,7
5747,601,83,78,7
5748,680,197,132,9
5749,315,133,144,7
5750,102,3,145,0
5751,665,139,111,11
5752,570,110,48,11
5753,314,46,98,0
5754,253,110,26,3
5755,146,185,143,7
5756,192,167,40,1
5757,420,189,50,9
5758,569,117,21,11
5759,171,124,55,2
5760,644,37,60,5
5761,157,48,24,8
5762,157,146,84,1
5763,561,172,82,9
5764,573,120,81,3
5765,524,108,59,2
5766,38,94,93,11
5767,977,24,57,11
5768,100,101,55,3
5769,260,159,59,4
5770,201,162,74,11
5771,710,188,102,8
5772,303,69,112,2
5773,835,144,95,2
5774,615,21,111,5
5775,219,20,109,6
5776,424,102,33,2
5777,546,52,143,0
5778,508,142,108,6
5779,6,128,57,9
5780,825,167,52,4
5781,351,200,137,9
5782,686,111,50,2
5783,313,198,59,2
5784,248,79,47,2
5785,581,144,10,9
5786,423,67,61,3
5787,694,20,79,9
5788,249,52,75,4
5789,304,39,17,10
5790,866,195,66,10
5791,338,110,28,4
5792,951,64,116,4
5793,355,170,31,5
5794,838,4,29,3
5795,832,77,115,8
5796,970,71,19,7
5797,441,131,66,4
5798,928,42,147,2
5799,763,122,15,7
5800,374,105,18,7
5801,362,149,67,10
5802,628,181,113,2
5803,865,32,126,4
5804,389,178,100,2
5805,899,187,80,3
5806,542,49,114,1
5807,422,151,80,8
5808,198,200,28,0
5809,591,188,8,8
5810,59,74,16,7
5811,781,118,59,9
5812,751,108,134,7
5813,195,42,129,4
5814,562,12,75,2
5815,670,98,47,9
5816,99,4,142,4
5817,402,187,100,9
5818,386,113,30,8
5819,378,54,21,2
5820,407,83,114,3
5821,191,188,87,7
5822,15,140,64,6
5823,639,95,82,0
5824,731,38,117,5
5825,174,95,93,10
5826,769,61,121,8
5827,442,118,62,2
5828,388,158,116,1
5829,351,13,112,1
5830,951,86,32,7
5831,352,23,101,10
5832,467,159,130,8
5833,427,50,12,11
5834,401,155,42,2
5835,367,102,117,10
5836,550,37,139,0
5837,721,180,15,1
5838,8,31,4,6
5839,546,16,118,5
5840,955,145,122,9
5841,798,167,121,0
5842,214,58,87,4
5843,49,108,137,4
5844,109,11,68,3
5845,586,122,102,0
5846,183,86,39,0
5847,215,12,139,1
5848,744,193,68,10
5849,673,175,71,8
5850,721,38,28,2
5851,868,88,105,4
5852,866,48,46,1
5853,416,164,137,1
5854,694,47,125,4
5855,926,126,45,11
5856,7,22,79,0
5857,603,168,3,8
5858,52,5,126,5
5859,959,13,32,2
5860,509,75,36,0
5861,239,160,28,2
5862,585,49,97,11
5863,470,175,42,8
5864,150,34,85,4
5865,84,59,27,11
5866,994,98,129,11
5867,93,157,127,8
5868,30,110,74,6
5869,617,184,4,7
5870,102,73,148,6
5871,948,96,69,6
5872,360,198,95,4
5873,566,31,89,0
5874,777,58,131,0
5875,260,8,89,10
5876,176,88,100,10
5877,381,63,46,11
5878,911,137,49,11
5879,606,23,21,8
5880,426,167,9,1
5881,377,62,117,2
5882,312,171,29,5
5883,689,30,89,3
5884,194,130,18,11
5885,381,32,34,6
5886,311,11,124,6
5887,33,130,36,6
5888,848,68,74,3
5889,780,195,134,1
5890,70,48,57,9
5891,969,133,12,1
5892,278,192,35,1
5893,714,170,33,5
5894,149,191,16,7
5895,633,30,60,4
5896,825,73,62,1
5897,970,156,67,8
5898,496,126,112,6
5899,280,185,133,5
5900,638,111,82,1
5901,800,177,14,8
5902,638,112,127,6
5903,85,163,10,7
5904,526,131,57,11
5905,886,128,142,6
5906,223,61,94,10
5907,60,94,107,4
5908,925,176,121,6
5909,489,183,101,1
5910,285,47,139,4
5911,720,38,97,1
5912,473,87,36,2
5913,450,82,81,8
5914,210,179,40,1
5915,156,84,26,4
5916,977,145,139,11
5917,26,161,115,3
5918,107,92,117,1
5919,196,158,95,11
5920,236,132,133,5
5921,416,187,23,7
5922,366,166,43,6
5923,283,199,137,9
5924,661,125,84,4
5925,470,163,26,11
5926,985,86,23,11
5927,336,90,97,11
5928,113,11,118,11
5929,160,86,98,5
5930,804,175,119,7
5931,84,48,87,8
5932,388,37,75,4
5933,261,55,81,7
5934,161,133,103,8
5935,569,52,58,8
5936,234,30,24,6
5937,352,64,40,5
5938,705,17,9,9
5939,829,13,57,10
5940,13,165,71,6
5941,968,56,28,7
5942,629,80,5,10
5943,603,54,134,11
5944,904,75,53,11
5945,486,32,18,2
5946,20,199,37,4
5947,891,71,130,8
5948,952,182,107,0
5949,979,6,93,4
5950,949,109,67,9
5951,651,189,62,4
5952,147,72,39,5
5953,74,51,79,4
5954,692,77,59,5
5955,720,108,134,0
5956,35,75,91,5
5957,249,70,44,4
5958,783,46,20,9
5959,748,78,67,10
5960,485,197,142,0
5961,789,147,2,9
5962,115,175,150,11
5963,248,68,101,3
5964,478,10,63,5
5965,660,194,96,0
5966,460,10,36,11
5967,991,96,118,3
5968,496,137,94,10
5969,269,150,93,10
5970,504,95,2,7
5971,748,36,38,6
5972,298,16,83,1
5973,605,88,28,8
5974,33,134,26,11
5975,815,102,149,2
5976,161,60,13,9
5977,275,151,53,3
5978,869,138,28,1
5979,771,158,133,1
5980,969,135,91,10
5981,659,80,8,5
5982,417,136,101,4
5983,931,14,90,4
5984,776,115,114,4
5985,59,41,138,9
5986,564,153,28,8
5987,335,59,110,8
5988,25,190,65,2
5989,103,56,39,7
5990,9,35,17,5
5991,624,35,112,4
5992,949,170,71,2
5993,189,67,128,7
5994,497,5,79,1
5995,364,68,73,8
5996,652,88,96,8
5997,655,46,30,1
5998,300,129,104,1
5999,882,168,45,6
6000,47,123,118,4
6001,519,148,73,1
6002,807,71,22,6
6003,373,91,54,0
6004,22,45,146,9
6005,413,37,71,4
6006,339,21,103,6
6007,951,133,67,2
6008,225,139,147,6
6009,688,13,49,7
6010,438,108,110,5
6011,26,67,60,0
6012,816,123,38,8
6013,158,164,30,8
6014,350,26,112,11
6015,195,6,103,4
6016,142,186,61,3
6017,695,83,118,0
6018,988,12,11,10
6019,925,9,59,11
6020,988,178,71,3
6021,649,92,102,11
6022,294,57,133,10
6023,971,60,30,1
6024,765,36,69,3
6025,198,84,39,4
6026,452,129,14,0
6027,451,97,37,5
6028,759,192,36,10
6029,286,1,36,2
6030,772,76,136,10
6031,303,192,118,6
6032,911,115,72,6
6033,778,123,18,0
6034,550,105,57,8
6035,302,141,4,1
6036,477,123,126,7
6037,702,132,116,6
6038,827,149,104,9
6039,164,26,87,4
6040,76,107,133,0
6041,786,76,17,10
6042,325,21,31,1
6043,788,188,137,5
6044,147,87,139,11
6045,664,10,50,7
6046,905,84,86,2
6047,295,84,120,5
6048,544,190,105,10
6049,565,183,79,7
6050,786,141,127,4
6051,347,87,99,2
6052,523,36,74,4
6053,856,22,133,8
6054,597,2,20,2
6055,192,85,11,5
6056,959,40,14,11
6057,15,96,64,10
6058,688,49,61,7
6059,501,177,137,5
6060,764,175,15,4
6061,747,72,135,2
6062,115,148,53,9
6063,94,150,44,5
6064,116,150,81,9
6065,703,103,46,11
6066,477,14,85,1
6067,733,119,115,0
6068,861,165,62,7
6069,334,114,116,7
6070,744,178,25,11
6071,699,85,128,10
6072,591,138,121,1
6073,792,48,89,4
6074,449,179,80,7
6075,613,180,11,2
6076,719,56,149,8
6077,572,97,42,10
6078,413,94,147,6
6079,872,194,18,11
6080,90,112,25,0
6081,56,67,51,1
6082,614,51,4,4
6083,968,109,134,7
6084,707,61,37,3
6085,423,164,2,0
6086,757,25,126,9
6087,639,17,117,8
6088,676,40,132,3
6089,183,68,63,11
6090,761,82,128,9
6091,502,23,114,6
6092,440,122,1,8
6093,813,123,34,2
6094,806,51,93,0
6095,145,175,150,10
6096,355,12,128,7
6097,877,163,41,0
6098,947,200,40,10
6099,86,137,21,6
6100,834,148,90,4
6101,42,86,97,1
6102,624,176,37,1
6103,568,41,70,9
6104,890,139,31,11
6105,356,10,136,6
6106,564,116,86,2
6107,63,150,129,11
6108,430,137,34,4
6109,583,65,63,8
6110,336,147,98,7
6111,314,171,136,8
6112,684,104,138,6
6113,450,167,147,8
6114,473,198,66,4
6115,29,182,82,4
6116,64,160,51,8
6117,446,165,46,10
6118,687,39,67,8
6119,617,5,72,5
6120,464,36,28,7
6121,907,159,74,7
6122,710,144,62,7
6123,84,130,97,2
6124,781,153,94,9
6125,249,187,57,11
6126,62,65,112,7
6127,241,57,2,4
6128,193,101,90,1
6129,76,147,48,1
6130,904,83,103,9
6131,137,63,126,2
6132,437,60,76,9
6133,401,132,20,1
6134,674,171,46,5
6135,341,157,124,1
6136,758,53,147,9
6137,353,103,118,3
6138,810,186,52,6
6139,7,166,8,6
6140,346,177,88,9
6141,298,92,10,7
6142,756,174,68,9
6143,808,159,149,0
6144,815,107,56,5
6145,861,79,31,8
6146,344,26,6,7
6147,206,147,131,6
6148,659,138,46,4
6149,264,48,75,8
6150,693,43,66,6
6151,668,189,104,1
6152,488,130,38,2
6153,440,78,119,0
6154,316,181,149,4
6155,375,171,41,7
6156,965,32,27,6
6157,300,121,69,10
6158,696,17,61,3
6159,996,180,129,9
6160,354,129,76,2
6161,448,146,59,10
6162,447,192,20,6
6163,169,172,18,11
6164,976,136,46,4
6165,947,113,28,6
6166,76,157,145,1
6167,353,191,103,8
6168,103,179,66,4
6169,374,194,138,7
6170,312,119,105,3
6171,315,153,107,7
6172,388,176,97,1
6173,122,45,97,9
6174,168,200,58,2
6175,284,172,107,1
6176,292,32,112,9
6177,239,171,52,1
6178,230,125,35,3
6179,770,15,149,9
6180,792,158,30,0
6181,810,16,67,4
6182,832,159,96,3
6183,756,51,107,4
6184,677,82,67,5
6185,231,36,9,8
6186,731,31,114,7
6187,116,26,55,1
6188,452,63,27,9
6189,244,44,13,0
6190,707,23,86,11
6191,395,125,95,11
6192,616,133,136,10
6193,136,160,71,4
6194,95,80,75,0
6195,712,196,98,1
6196,221,109,35,1
6197,535,69,93,6
6198,432,11,117,9
6199,358,179,77,7
6200,328,119,40,1
6201,964,52,124,7
6202,671,190,136,7
6203,193,86,34,9
6204,938,70,68,11
6205,549,60,149,2
6206,821,19,137,11
6207,724,69,125,4
6208,879,33,2,9
6209,539,69,121,9
6210,671,124,96,0
6211,577,40,118,4
6212,779,35,38,3
6213,241,30,115,3
6214,283,191,54,4
6215,991,18,89,8
6216,376,42,12,4
6217,291,54,145,8
6218,909,95,88,2
6219,756,185,135,4
6220,662,1,126,4
6221,16,143,52,3
6222,869,113,137,3
6223,777,28,24,10
6224,419,71,137,1
6225,391,183,24,10
6226,371,177,83,11
6227,940,8,141,0
6228,377,160,131,5
6229,924,104,92,10
6230,866,100,47,3
6231,316,177,15,11
6232,828,37,111,4
6233,243,171,132,1
6234,138,66,107,6
6235,276,83,75,6
6236,520,118,99,2
6237,348,156,44,5
6238,950,127,52,0
6239,648,28,79,2
6240,458,9,109,10
6241,643,60,99,9
6242,790,170,22,10
6243,364,87,59,4
6244,96,130,44,11
6245,833,56,24,11
6246,931,134,19,6
6247,923,168,79,4
6248,747,113,64,3
6249,145,131,83,9
6250,5,100,63,0
6251,295,113,39,2
6252,477,128,105,2
6253,660,85,10,4
6254,728,156,39,4
6255,281,149,13,1
6256,718,156,143,7
6257,978,163,128,4
6258,452,7,120,11
6259,406,158,58,3
6260,871,190,147,10
6261,469,132,133,2
6262,223,81,35,7
6263,652,146,125,7
6264,603,66,125,4
6265,352,68,1,4
6266,655,5,96,6
6267,959,197,43,7
6268,876,98,3,1
6269,579,182,149,10
6270,199,9,127,4
6271,193,9,70,10
6272,772,116,69,4
6273,376,80,15,0
6274,250,149,40,5
6275,844,167,63,8
6276,251,123,57,2
6277,966,7,46,3
6278,574,193,48,7
6279,43,105,83,6
6280,226,133,121,0
6281,696,159,30,8
6282,368,189,54,10
6283,485,157,136,2
6284,456,38,117,8
6285,301,83,22,0
6286,586,72,8,6
6287,755,195,7,2
6288,599,76,82,7
6289,347,111,86,5
6290,646,149,69,2
6291,672,55,127,10
6292,501,86,109,0
6293,522,92,27,6
6294,598,21,146,7
6295,592,70,1,0
6296,57,150,33,1
6297,471,72,47,9
6298,866,129,8,8
6299,915,152,56,0
6300,114,20,115,8
6301,305,52,137,2
6302,22,117,61,3
6303,474,21,117,4
6304,899,146,9,9
6305,381,50,80,3
6306,164,105,84,3
6307,631,39,28,1
6308,19,107,108,10
6309,867,18,46,10
6310,485,109,13,3
6311,891,151,7,7
6312,637,10,66,10
6313,894,132,101,2
6314,67,169,75,5
6315,706,197,15,8
6316,978,84,139,9
6317,948,87,39,5
6318,846,62,36,5
6319,644,46,90,9
6320,793,123,7,5
6321,697,25,113,8
6322,643,39,55,1
6323,611,69,117,1
6324,490,70,89,10
6325,619,93,66,0
6326,944,190,140,3
6327,741,54,21,10
6328,178,184,84,9
6329,493,179,43,8
6330,240,183,110,3
6331,729,139,74,4
6332,436,90,74,5
6333,704,75,131,1
6334,427,39,138,1
6335,41,40,115,0
6336,965,42,139,4
6337,634,87,84,8
6338,562,185,23,4
6339,370,110,75,2
6340,826,150,138,1
6341,248,93,55,2
6342,525,84,55,3
6343,15,186,48,0
6344,586,171,149,11
6345,75,104,129,7
6346,245,53,135,9
6347,537,181,72,8
6348,530,58,102,6
6349,760,19,111,7
6350,155,188,43,8
6351,648,64,135,0
6352,290,195,60,4
6353,853,58,86,1
6354,442,40,131,10
6355,730,199,143,10
6356,248,163,79,8
6357,254,196,15,1
6358,955,123,81,5
6359,812,56,100,1
6360,64,173,18,1
6361,733,67,21,2
6362,462,188,122,2
6363,320,120,76,9
6364,381,172,47,3
6365,417,38,35,0
6366,7,75,118,11
6367,116,141,90,2
6368,44,59,64,3
6369,592,60,36,7
6370,884,166,17,7
6371,654,5,98,8
6372,76,41,76,10
6373,63,7,150,2
6374,220,174,34,8
6375,924,28,10,10
6376,560,4,56,10
6377,631,15,22,10
6378,537,50,57,1
6379,833,142,31,1
6380,266,77,17,9
6381,458,150,55,3
6382,79,15,37,0
6383,479,182,102,8
6384,957,154,112,11
6385,801,69,45,3
6386,854,170,70,10
6387,55,77,10,1
6388,368,151,103,1
6389,67,1,21,7
6390,513,45,130,5
6391,808,151,130,3
6392,447,107,28,3
6393,358,189,22,8
6394,478,149,93,6
6395,51,186,65,9
6396,631,158,73,6
6397,587,112,55,5
6398,694,125,60,0
6399,769,76,5,2
6400,676,73,38,5
6401,492,1,8,7
6402,63,39,20,0
6403,172,76,91,4
6404,869,79,30,3
6405,676,160,2,10
6406,576,199,86,4
6407,16,177,25,11
6408,430,103,59,4
6409,861,35,82,11
6410,899,91,107,6
6411,512,165,147,6
6412,10,25,22,3
6413,40,142,24,8
6414,376,142,96,10
6415,269,80,13,8
6416,367,93,80,3
6417,957,176,59,2
6418,404,67,97,4
6419,466,99,145,8
6420,627,187,98,5
6421,127,168,42,9
6422,630,17,46,5
6423,531,120,70,10
6424,498,123,117,7
6425,24,139,24,3
6426,43,7,112,11
6427,641,150,1,5
6428,24,131,4,8
6429,603,50,144,8
6430,361,95,63,9
6431,157,138,135,1
6432,982,35,6,1
6433,197,95,1,1
6434,223,57,110,5
6435,981,104,55,2
6436,965,134,116,9
6437,682,77,106,4
6438,218,75,5,2
6439,893,156,79,6
6440,498,51,46,6
6441,906,46,3,2
6442,912,168,68,9
6443,654,9,10,9
